file	line	terms	excerpt
MAPEAMENTO_FRONTEND_DADOS.md	78	kpi,retencao	SELECT * FROM vw_kpis_retencao_mensal WHERE ano = ? AND mes = ? [AND unidade_id = ?]
MAPEAMENTO_FRONTEND_DADOS.md	98	kpi,retencao	- **Fonte de dados:** Calculado a partir de `movimentacoes_admin` + `vw_kpis_retencao_mensal`
MAPEAMENTO_FRONTEND_DADOS.md	99	kpi,permanencia,permanência	- **Tempo Permanência:** ⚠️ Vem de `vw_kpis_gestao_mensal.tempo_permanencia_medio` ou `dados_mensais.tempo_permanencia`
MAPEAMENTO_FRONTEND_DADOS.md	100	permanência	- **Funciona para meses históricos?** ⚠️ PARCIAL — tempo permanência zerado para Jan/2026
MAPEAMENTO_FRONTEND_DADOS.md	107	retenção	#### ABA: TabGestao.tsx (Alunos/Financeiro/Retenção)
MAPEAMENTO_FRONTEND_DADOS.md	111	kpi	- Período atual: `vw_kpis_gestao_mensal`
MAPEAMENTO_FRONTEND_DADOS.md	121	retenção	##### Sub-aba Retenção (dentro de TabGestao)
MAPEAMENTO_FRONTEND_DADOS.md	122	kpi,retencao	- **Fonte de dados:** `vw_kpis_retencao_mensal` + `evasoes_v2`
MAPEAMENTO_FRONTEND_DADOS.md	125	retencao	#### ABA: TabRetencao.tsx (standalone)
MAPEAMENTO_FRONTEND_DADOS.md	129	evasao	SELECT * FROM evasoes_v2 WHERE data_evasao >= ? AND data_evasao <= ? [AND unidade_id = ?]
MAPEAMENTO_FRONTEND_DADOS.md	136	kpi	- Período histórico: `vw_kpis_comercial_historico`
MAPEAMENTO_FRONTEND_DADOS.md	141	kpi	- **Fonte de dados:** `vw_kpis_professor_completo`, `vw_evasoes_professores`, `evasoes_v2`, `renovacoes`, `vw_turmas_implicitas`
MAPEAMENTO_FRONTEND_DADOS.md	149	matrícula	#### COMPONENTE: Resumo do Mês (Leads, Experimentais, Visitas, Matrículas)
MAPEAMENTO_FRONTEND_DADOS.md	161	matrícula	#### COMPONENTE: Tabelas de Detalhamento (Leads, Experimentais, Matrículas)
MAPEAMENTO_FRONTEND_DADOS.md	170	bolsista,bolsistas,kpi,ltv,pagante	#### COMPONENTE: KPIs (Total Ativos, Pagantes, Bolsistas, Ticket, LTV)
MAPEAMENTO_FRONTEND_DADOS.md	171	permanencia	- **Fonte de dados:** `alunos` (direto) + RPC `get_tempo_permanencia`
MAPEAMENTO_FRONTEND_DADOS.md	174	matricula	SELECT id, nome, status, tipo_matricula_id, is_segundo_curso, valor_parcela, ...
MAPEAMENTO_FRONTEND_DADOS.md	200	kpi	- Período atual: `vw_kpis_professor_mensal`
MAPEAMENTO_FRONTEND_DADOS.md	210	permanencia,permanência	| `get_tempo_permanencia` | Calcula tempo médio de permanência dos alunos | `p_unidade_id` | AlunosPage.tsx | `alunos`, `alunos_historico` |
MAPEAMENTO_FRONTEND_DADOS.md	216	matricula	| `get_programa_matriculador_dados` | Dados do programa Matriculador | `p_ano`, `p_unidade_id` | useMatriculadorPrograma.ts | Tabelas matriculador_* |
MAPEAMENTO_FRONTEND_DADOS.md	217	matricula	| `registrar_penalidade_matriculador` | Registra penalidade | `p_ano`, `p_unidade_id`, `p_tipo`, ... | useMatriculadorPrograma.ts | programa_matriculador_* |
MAPEAMENTO_FRONTEND_DADOS.md	218	matricula	| `deletar_penalidade_matriculador` | Remove penalidade | `p_id` | useMatriculadorPrograma.ts | programa_matriculador_* |
MAPEAMENTO_FRONTEND_DADOS.md	219	matricula	| `atualizar_config_matriculador` | Atualiza config | `p_ano`, `p_config` | useMatriculadorPrograma.ts | programa_matriculador_* |
MAPEAMENTO_FRONTEND_DADOS.md	220	matricula	| `get_historico_mensal_matriculador` | Histórico mensal | `p_ano`, `p_unidade_id` | useMatriculadorPrograma.ts | programa_matriculador_* |
MAPEAMENTO_FRONTEND_DADOS.md	241	kpi	| `vw_kpis_gestao_mensal` | ✅ Dashboard, TabGestao, Administrativo | evasoes_v2 ✅ | ✅ SIM | ❌ Só mês atual |
MAPEAMENTO_FRONTEND_DADOS.md	242	kpi,retencao	| `vw_kpis_retencao_mensal` | ✅ Dashboard, TabGestao, Administrativo | evasoes_v2 ✅ | NÃO | ✅ SIM |
MAPEAMENTO_FRONTEND_DADOS.md	243	kpi	| `vw_kpis_comercial_mensal` | ✅ useKPIsComercial | — | ✅ SIM | ❌ Só mês atual |
MAPEAMENTO_FRONTEND_DADOS.md	244	kpi	| `vw_kpis_comercial_historico` | ✅ Dashboard, TabComercialNew | — | NÃO | ✅ SIM |
MAPEAMENTO_FRONTEND_DADOS.md	245	kpi	| `vw_kpis_professor_mensal` | ✅ TabPerformanceProfessores | — | ✅ SIM | ❌ Só mês atual |
MAPEAMENTO_FRONTEND_DADOS.md	246	kpi	| `vw_kpis_professor_completo` | ✅ TabProfessoresNew, useKPIsProfessor | — | ✅ SIM | ❌ Só mês atual |
MAPEAMENTO_FRONTEND_DADOS.md	275	kpi	| KPICard (variação) | % vs anterior | Calculado no frontend | ✅ OK |
MAPEAMENTO_FRONTEND_DADOS.md	292	matricula	| `cursos_matriculados` | 226 | ❌ NÃO — manual | 19/jan/2026 (bulk) |
MAPEAMENTO_FRONTEND_DADOS.md	308	kpi	| `useKPIsGestao.ts` | `vw_kpis_gestao_mensal` | Não usado diretamente (inline) | NÃO |
MAPEAMENTO_FRONTEND_DADOS.md	309	kpi,retencao	| `useKPIsRetencao.ts` | `vw_kpis_retencao_mensal`, `alunos` | Não usado diretamente | NÃO |
MAPEAMENTO_FRONTEND_DADOS.md	310	kpi	| `useKPIsComercial.ts` | `vw_kpis_comercial_mensal` | Não usado diretamente | NÃO |
MAPEAMENTO_FRONTEND_DADOS.md	311	kpi	| `useKPIsProfessor.ts` | `vw_kpis_professor_completo` | Não usado diretamente | NÃO |
MAPEAMENTO_FRONTEND_DADOS.md	312	kpi	| `useDadosHistoricos.ts` | `vw_kpis_gestao_mensal`, `vw_kpis_comercial_historico`, `vw_unidade_anual` | Não usado diretamente | NÃO |
MAPEAMENTO_FRONTEND_DADOS.md	316	kpi	| `useMetasKPI.ts` | `metas_kpi` | Dashboard, TabGestao | NÃO |
MAPEAMENTO_FRONTEND_DADOS.md	318	matricula	| `useMatriculadorPrograma.ts` | RPCs matriculador_* | TabProgramaMatriculador | NÃO |
MAPEAMENTO_FRONTEND_DADOS.md	330	permanência,retenção	4. **Tempo de Permanência zerado** para Jan/2026 na aba Retenção
MAPEAMENTO_FRONTEND_DADOS.md	338	kpi	8. Hooks de KPIs existem mas não são usados (código inline nas páginas)
types.ts	6	matricula	matriculasAno: number;
types.ts	11	permanencia	permanenciaMeses: number;
types.ts	12	inadimplencia	inadimplencia: number;
types.ts	19	matricula	matriculas: number;
types.ts	30	matricula	matriculas: number;
types.ts	31	inadimplencia	inadimplencia: string;
types.ts	37	matricula	export type MetricType = 'alunos' | 'matriculas' | 'evasoes' | 'churn' | 'ticket';
JARVIS_SETUP.md	125	matricula	- "Jarvis, como faço para matricular?"
AUDITORIA_DADOS_2026.md	17	kpi	| 6 | **Campo Grande e Recreio sem evasões em Fev/2026** | KPIs de churn zerados | 🟡 MÉDIO |
AUDITORIA_DADOS_2026.md	27	kpi	| `alunos` | ~1000+ | Cadastro de alunos ativos/inativos | Views, KPIs, Dashboard |
AUDITORIA_DADOS_2026.md	28	kpi,retencao	| `evasoes_v2` | 677 | Evasões (nova, com histórico migrado) | vw_kpis_retencao_mensal, vw_kpis_gestao_mensal |
AUDITORIA_DADOS_2026.md	30	kpi,retencao	| `renovacoes` | ~50 | Renovações de contrato | vw_kpis_retencao_mensal |
AUDITORIA_DADOS_2026.md	32	kpi	| `leads` | ~500+ | Leads comerciais | ComercialPage, vw_kpis_comercial_mensal |
AUDITORIA_DADOS_2026.md	58	matricula	| `vw_farmer_novos_matriculados` | ✅ SIM | - | NÃO |
AUDITORIA_DADOS_2026.md	60	kpi	| `vw_kpis_comercial_mensal` | ✅ SIM | - | NÃO |
AUDITORIA_DADOS_2026.md	61	kpi	| `vw_kpis_gestao_mensal` | ✅ SIM | evasoes_v2 ✅ | SIM |
AUDITORIA_DADOS_2026.md	62	kpi	| `vw_kpis_professor_mensal` | ✅ SIM | evasoes_v2 ✅ | NÃO |
AUDITORIA_DADOS_2026.md	63	kpi,retencao	| `vw_kpis_retencao_mensal` | ✅ SIM | evasoes_v2 ✅ | NÃO |
AUDITORIA_DADOS_2026.md	79	kpi	| `vw_kpis_mensais` | evasoes (?) | evasoes_v2 |
AUDITORIA_DADOS_2026.md	93	kpi	| KPI/Seção | Fonte Principal | Fallback | Problema |
AUDITORIA_DADOS_2026.md	95	kpi	| Gestão (mês atual) | `vw_kpis_gestao_mensal` | - | ✅ OK |
AUDITORIA_DADOS_2026.md	97	kpi	| Comercial | `vw_kpis_comercial_mensal` | `dados_comerciais` | ⚠️ CURRENT_DATE |
AUDITORIA_DADOS_2026.md	104	kpi	| KPI/Seção | Fonte Principal | Fallback | Problema |
AUDITORIA_DADOS_2026.md	108	kpi,retencao,retenção	| KPIs Retenção | `vw_kpis_retencao_mensal` | - | ⚠️ CURRENT_DATE |
AUDITORIA_DADOS_2026.md	110	evasao	| Evasões | `movimentacoes_admin` WHERE tipo='evasao' | - | ✅ OK |
AUDITORIA_DADOS_2026.md	114	kpi	| KPI/Seção | Fonte Principal | Fallback | Problema |
AUDITORIA_DADOS_2026.md	117	experimental	| Experimentais | `leads` WHERE status LIKE 'experimental%' | - | ✅ OK |
AUDITORIA_DADOS_2026.md	118	matricula,matrícula	| Matrículas | `leads` WHERE status IN ('matriculado','convertido') | - | ✅ OK |
AUDITORIA_DADOS_2026.md	125	kpi	| TabGestao > Alunos | `alunos` + `vw_kpis_gestao_mensal` | `dados_mensais` | ⚠️ CURRENT_DATE |
AUDITORIA_DADOS_2026.md	127	kpi,retencao,retenção	| TabGestao > Retenção | `vw_kpis_retencao_mensal` | - | ⚠️ CURRENT_DATE |
AUDITORIA_DADOS_2026.md	129	kpi	| TabProfessores | `vw_kpis_professor_mensal` | - | ⚠️ CURRENT_DATE |
AUDITORIA_DADOS_2026.md	139	pagante	| Barra | alunos_pagantes | 219 | 218 | -1 |
AUDITORIA_DADOS_2026.md	140	matricula	| Barra | novas_matriculas | 12 | 37 | **-25** ⚠️ |
AUDITORIA_DADOS_2026.md	142	pagante	| Campo Grande | alunos_pagantes | 465 | 462 | -3 |
AUDITORIA_DADOS_2026.md	144	pagante	| Recreio | alunos_pagantes | 316 | 309 | -7 |
AUDITORIA_DADOS_2026.md	145	matricula	| Recreio | novas_matriculas | 26 | 66 | **-40** ⚠️ |
AUDITORIA_DADOS_2026.md	156	matricula	| `alunos` (matriculados) | 24 ✅ | ? | ? |
AUDITORIA_DADOS_2026.md	171	kpi	-- 6. vw_kpis_mensais
AUDITORIA_DADOS_2026.md	191	matricula	-- Barra: matriculas 12→37, evasoes 15→18
AUDITORIA_DADOS_2026.md	192	matricula	-- Recreio: matriculas 26→66, evasoes 0→8
AUDITORIA_DADOS_2026.md	208	retenção	- [ ] Analytics > Gestão > Retenção
AUDITORIA_DADOS_2026.md	226	matricula	| alunos (matriculados jan) | 24 |
AUDITORIA_DADOS_2026.md	228	evasao	| movimentacoes_admin (evasao) | 19 |
AUDITORIA_DADOS_2026.md	231	trancamento	| movimentacoes_admin (trancamento) | 1 |
AUDITORIA_DADOS_2026.md	235	matricula	| Unidade | evasoes_v2 | renovacoes | leads | matriculas | alunos_ativos |
AUDITORIA_DADOS_2026.md	260	pagante	| Pagantes | 980 | 907 | ⚠️ Dashboard não filtrou |
AUDITORIA_DADOS_2026.md	261	matrícula	| Matrículas | 27 | 84 | ⚠️ Dashboard não filtrou |
AUDITORIA_DADOS_2026.md	274	pagante	| Alunos Pagantes | 217 | 218 | ≈ OK |
AUDITORIA_DADOS_2026.md	275	matrícula	| Novas Matrículas | 24 | 24 | ✅ OK |
AUDITORIA_DADOS_2026.md	278	retenção	### Analytics > Gestão > Retenção (Barra, Jan/2026):
AUDITORIA_DADOS_2026.md	285	permanência	| **Tempo Permanência** | **0** | ~15 meses | ❌ ERRO |
AUDITORIA_DADOS_2026.md	294	permanência	| **Tempo Permanência** | **"-"** | ~15 meses | ❌ NÃO CALCULADO |
AUDITORIA_DADOS_2026.md	301	permanência	| Tempo Permanência | 18.2 meses | ✅ | ✅ OK |
AUDITORIA_DADOS_2026.md	312	permanência	### 2. Tempo de Permanência zerado para Jan/2026
AUDITORIA_DADOS_2026.md	313	kpi,retenção	- **Impacto**: KPI importante não aparece na aba Retenção
AUDITORIA_DADOS_2026.md	314	kpi,retencao	- **Causa**: View `vw_kpis_retencao_mensal` não calcula para períodos históricos
AUDITORIA_DADOS_2026.md	315	permanencia	- **Fix**: Calcular a partir de `evasoes_v2.tempo_permanencia_meses` ou `movimentacoes_admin`
PLANO_MIGRACAO_LEADS.md	42	matricula	ALTER TABLE leads ADD COLUMN IF NOT EXISTS tipo_matricula VARCHAR;
PLANO_MIGRACAO_LEADS.md	43	pagante	ALTER TABLE leads ADD COLUMN IF NOT EXISTS tipo_aluno VARCHAR DEFAULT 'pagante';
PLANO_MIGRACAO_LEADS.md	49	matricula	ALTER TABLE leads ADD COLUMN IF NOT EXISTS motivo_nao_matricula_id INTEGER REFERENCES motivos_nao_matricula(id);
PLANO_MIGRACAO_LEADS.md	59	experimental	- `leads_diarios.professor_experimental_id` → `leads.professor_experimental_id` (mesmo nome)
PLANO_MIGRACAO_LEADS.md	62	experimental	- status = 'experimental_agendada' → tipo 'experimental_agendada'
PLANO_MIGRACAO_LEADS.md	63	experimental	- status IN ('experimental_realizada','compareceu') → tipo 'experimental_realizada'
PLANO_MIGRACAO_LEADS.md	64	matricula	- status IN ('matriculado','convertido') → tipo 'matricula'
PLANO_MIGRACAO_LEADS.md	65	experimental	- status = 'experimental_faltou' → tipo 'experimental_faltou'
PLANO_MIGRACAO_LEADS.md	81	matricula	tipo_matricula = ld.tipo_matricula,
PLANO_MIGRACAO_LEADS.md	87	matricula	motivo_nao_matricula_id = ld.motivo_nao_matricula_id
PLANO_MIGRACAO_LEADS.md	94	matrícula	#### 2b. Inserir os 15 registros que só existem em `leads_diarios` (matrículas via trigger de alunos)
PLANO_MIGRACAO_LEADS.md	99	experimental	professor_experimental_id, professor_fixo_id, valor_passaporte, valor_parcela,
PLANO_MIGRACAO_LEADS.md	100	matricula	forma_pagamento_id, tipo_matricula, tipo_aluno, observacoes,
PLANO_MIGRACAO_LEADS.md	101	conversao	status, converteu, data_conversao, created_at
PLANO_MIGRACAO_LEADS.md	105	experimental	ld.professor_experimental_id, ld.professor_fixo_id, ld.valor_passaporte, ld.valor_parcela,
PLANO_MIGRACAO_LEADS.md	106	matricula	ld.forma_pagamento_id, ld.tipo_matricula, ld.tipo_aluno, ld.observacoes,
PLANO_MIGRACAO_LEADS.md	129	experimental	WHEN l.status = 'experimental_agendada' THEN 'experimental_agendada'
PLANO_MIGRACAO_LEADS.md	130	experimental	WHEN l.status IN ('experimental_realizada','compareceu') THEN 'experimental_realizada'
PLANO_MIGRACAO_LEADS.md	131	experimental	WHEN l.status = 'experimental_faltou' THEN 'experimental_faltou'
PLANO_MIGRACAO_LEADS.md	132	matricula	WHEN l.status IN ('matriculado','convertido') THEN 'matricula'
PLANO_MIGRACAO_LEADS.md	142	experimental	l.professor_experimental_id,
PLANO_MIGRACAO_LEADS.md	148	matricula	l.tipo_matricula,
PLANO_MIGRACAO_LEADS.md	156	matricula	l.motivo_nao_matricula_id,
PLANO_MIGRACAO_LEADS.md	170	kpi	1. **`vw_kpis_gestao_mensal`** — KPIs gerais de gestão
PLANO_MIGRACAO_LEADS.md	171	kpi	2. **`vw_kpis_comercial_mensal`** — KPIs comerciais mensais
PLANO_MIGRACAO_LEADS.md	172	kpi	3. **`vw_kpis_professor_mensal`** — KPIs por professor
PLANO_MIGRACAO_LEADS.md	173	kpi	4. **`vw_kpis_professor_completo`** — Performance completa do professor
PLANO_MIGRACAO_LEADS.md	174	matrícula	5. **`vw_professores_performance_atual`** — Performance atual (matrículas por professor_fixo_id)
PLANO_MIGRACAO_LEADS.md	187	matricula	4. **`get_historico_mensal_matriculador`** — Histórico do programa matriculador → trocar referências
PLANO_MIGRACAO_LEADS.md	188	matricula	5. **`get_programa_matriculador_dados`** — Dados do programa matriculador → trocar referências
PLANO_MIGRACAO_LEADS.md	216	conversao	unidade_id, data_contato, status, converteu, data_conversao,
PLANO_MIGRACAO_LEADS.md	217	experimental	nome, curso_interesse_id, professor_experimental_id,
PLANO_MIGRACAO_LEADS.md	220	matricula	NEW.unidade_id, NEW.data_matricula::DATE, 'convertido', true, NEW.data_matricula::DATE,
PLANO_MIGRACAO_LEADS.md	221	experimental	NEW.nome, NEW.curso_id, NEW.professor_experimental_id,
PLANO_MIGRACAO_LEADS.md	256	experimental	WHEN l.status = 'experimental_agendada' THEN 'experimental_agendada'
PLANO_MIGRACAO_LEADS.md	257	experimental	WHEN l.status IN ('experimental_realizada','compareceu') THEN 'experimental_realizada'
PLANO_MIGRACAO_LEADS.md	258	matricula	WHEN l.status IN ('matriculado','convertido') THEN 'matricula'
PLANO_MIGRACAO_LEADS.md	273	experimental	l.professor_experimental_id AS professor_id,
PLANO_MIGRACAO_LEADS.md	277	experimental	COUNT(*) FILTER (WHERE l.status IN ('experimental_realizada','compareceu')) AS experimentais
PLANO_MIGRACAO_LEADS.md	279	experimental	WHERE l.professor_experimental_id IS NOT NULL
PLANO_MIGRACAO_LEADS.md	280	experimental	GROUP BY l.professor_experimental_id, l.unidade_id, ano, mes;
PLANO_MIGRACAO_LEADS.md	291	experimental	COUNT(*) FILTER (WHERE l.status IN ('experimental_realizada','compareceu')) AS total_experimentais,
PLANO_MIGRACAO_LEADS.md	292	matricula	COUNT(*) FILTER (WHERE l.status IN ('matriculado','convertido')) AS total_matriculas
PLANO_MIGRACAO_LEADS.md	389	kpi	- [ ] Views de KPIs retornam os mesmos valores
sql/trigger_sync_leads_to_leads_diarios.sql	21	experimental	WHEN 'experimental_agendada' THEN v_tipo := 'experimental_agendada';
sql/trigger_sync_leads_to_leads_diarios.sql	22	experimental	WHEN 'experimental_realizada' THEN v_tipo := 'experimental_realizada';
sql/trigger_sync_leads_to_leads_diarios.sql	23	experimental	WHEN 'compareceu' THEN v_tipo := 'experimental_realizada';
sql/trigger_sync_leads_to_leads_diarios.sql	24	matricula	WHEN 'matriculado' THEN v_tipo := 'matricula';
sql/trigger_sync_leads_to_leads_diarios.sql	25	matricula	WHEN 'convertido' THEN v_tipo := 'matricula';
sql/trigger_sync_leads_to_leads_diarios.sql	44	experimental	professor_experimental_id = NEW.professor_experimental_id,
sql/trigger_sync_leads_to_leads_diarios.sql	47	conversao,matricula	WHEN v_tipo = 'matricula' THEN NEW.data_conversao
sql/trigger_sync_leads_to_leads_diarios.sql	48	experimental	WHEN v_tipo LIKE 'experimental%' THEN NEW.data_experimental
sql/trigger_sync_leads_to_leads_diarios.sql	65	experimental	professor_experimental_id,
sql/trigger_sync_leads_to_leads_diarios.sql	76	experimental	NEW.professor_experimental_id,
sql/trigger_sync_leads_to_leads_diarios.sql	102	experimental	--    - 'experimental_agendada' -> tipo 'experimental_agendada'
sql/trigger_sync_leads_to_leads_diarios.sql	103	experimental	--    - 'experimental_realizada', 'compareceu' -> tipo 'experimental_realizada'
sql/trigger_sync_leads_to_leads_diarios.sql	104	matricula	--    - 'matriculado', 'convertido' -> tipo 'matricula'
sql/trigger_sync_leads_to_leads_diarios.sql	109	matricula	-- 4. Se o lead mudar de status (ex: de 'novo' para 'matriculado'),
src/router.tsx	70	matricula	const FormMatricula = lazy(() => import('./components/App/Entrada/FormMatricula').then(m => ({ default: m.FormMatricula })));
src/router.tsx	71	evasao	const FormEvasao = lazy(() => import('./components/App/Entrada/FormEvasao').then(m => ({ default: m.FormEvasao })));
src/router.tsx	81	retencao	const PlanilhaRetencao = lazy(() => import('./components/App/Retencao').then(m => ({ default: m.PlanilhaRetencao })));
src/router.tsx	107	retencao	const RetencaoDashboard = lazy(() => import('./components/Retencao').then(m => ({ default: m.RetencaoDashboard })));
src/router.tsx	141	retencao	function RetencaoApresentacao() {
src/router.tsx	144	retencao	<RetencaoDashboard onPageChange={() => {}} />
src/router.tsx	183	experimental	path: 'entrada/experimental',
src/router.tsx	184	experimental	element: <PlaceholderPage title="Aula Experimental" />,
src/router.tsx	187	matricula	path: 'entrada/matricula',
src/router.tsx	188	matricula	element: <Suspense fallback={<PageLoader />}><FormMatricula /></Suspense>,
